QB,RB1,RB2,WR1,WR2,WR3,TE,DF,FX,Floor,Ceiling
Jackson,Kamara,Peterson,Adams,Allen,Sutton,Ebron,Giants,2900,48,164
Jackson,Kamara,Peterson,Adams,Theilen,Godwin,Ebron,Giants,2900,48,163
Jackson,Kamara,Peterson,Allen,Theilen,Baldwin,Ebron,Giants,2600,48,161
Jackson,Kamara,Wilson Jr.,Hopkins,Allen,Godwin,Ebron,Giants,2700,45,161
Jackson,Kamara,Wilson Jr.,Hopkins,Theilen,Sanders,Ebron,Giants,2600,46,160
Jackson,Kamara,Wilson Jr.,Brown,Allen,Godwin,Ebron,Giants,2900,45,162
Jackson,Kamara,Wilson Jr.,Brown,Theilen,Sanders,Ebron,Giants,2800,46,161
Jackson,Kamara,Wilson Jr.,Adams,Theilen,Baldwin,Ebron,Giants,2600,47,160
Jackson,Kamara,Samuels,Hopkins,Allen,Godwin,Ebron,Giants,2800,45,160
Jackson,Kamara,Samuels,Hopkins,Theilen,Sanders,Ebron,Giants,2700,46,159
Jackson,Kamara,Samuels,Brown,Theilen,Sanders,Ebron,Giants,2900,46,160
Jackson,Kamara,Samuels,Adams,Theilen,Baldwin,Ebron,Giants,2700,47,159
Jackson,Chubb,Lindsay,Hopkins,Baldwin,Godwin,Ebron,Giants,2800,49,165
Jackson,Chubb,Lindsay,Brown,Theilen,Sutton,Ebron,Giants,2600,49,166
Jackson,Chubb,Lindsay,Adams,Allen,Sutton,Ebron,Giants,2800,49,169
Jackson,Chubb,Lindsay,Adams,Theilen,Godwin,Ebron,Giants,2800,49,168
Jackson,Chubb,Peterson,Hopkins,Allen,Sanders,Ebron,Giants,2600,47,165
Jackson,Chubb,Peterson,Brown,Adams,Sutton,Ebron,Giants,2700,48,165
Jackson,Chubb,Peterson,Brown,Allen,Sanders,Ebron,Giants,2800,47,166
Jackson,Chubb,Peterson,Adams,Allen,Baldwin,Ebron,Giants,2600,48,165
Jackson,Chubb,Wilson Jr.,Hopkins,Brown,Sutton,Ebron,Giants,2900,45,160
Jackson,Chubb,Wilson Jr.,Hopkins,Adams,Sanders,Ebron,Giants,2600,46,164
Jackson,Chubb,Wilson Jr.,Hopkins,Allen,Baldwin,Ebron,Giants,2800,45,160
Jackson,Chubb,Wilson Jr.,Brown,Adams,Sanders,Ebron,Giants,2800,46,165
Jackson,Chubb,Wilson Jr.,Adams,Allen,Theilen,Ebron,Giants,2800,45,163
Jackson,Chubb,Samuels,Hopkins,Brown,Godwin,Ebron,Giants,2600,45,161
Jackson,Chubb,Samuels,Hopkins,Adams,Sanders,Ebron,Giants,2700,46,163
Jackson,Chubb,Samuels,Hopkins,Allen,Baldwin,Ebron,Giants,2900,45,159
Jackson,Chubb,Samuels,Brown,Adams,Sanders,Ebron,Giants,2900,46,164
Jackson,Chubb,Samuels,Adams,Allen,Theilen,Ebron,Giants,2900,45,162
Jackson,Lindsay,Peterson,Hopkins,Adams,Sutton,Ebron,Giants,2900,48,160
Jackson,Lindsay,Peterson,Hopkins,Theilen,Baldwin,Ebron,Giants,2600,48,157
Jackson,Lindsay,Peterson,Brown,Adams,Godwin,Ebron,Giants,2700,48,163
Jackson,Lindsay,Peterson,Brown,Theilen,Baldwin,Ebron,Giants,2800,48,158
Jackson,Lindsay,Wilson Jr.,Hopkins,Brown,Godwin,Ebron,Giants,2900,45,158
Jackson,Lindsay,Wilson Jr.,Brown,Allen,Theilen,Ebron,Giants,2600,45,159
Jackson,Lindsay,Samuels,Brown,Allen,Theilen,Ebron,Giants,2700,45,158
Jackson,Peterson,Wilson Jr.,Hopkins,Adams,Theilen,Ebron,Giants,2900,44,154
Jackson,Peterson,Wilson Jr.,Brown,Adams,Allen,Ebron,Giants,2700,44,158
Jackson,Peterson,Samuels,Hopkins,Adams,Allen,Ebron,Giants,2600,44,156
Jackson,Peterson,Samuels,Brown,Adams,Allen,Ebron,Giants,2800,44,157
Mahommes,Gurley,Kamara,Sanders,Godwin,Sutton,Cook,Giants,2800,54,173
Mahommes,Gurley,Chubb,Theilen,Godwin,Sutton,Cook,Giants,2600,53,172
Mahommes,Gurley,Chubb,Baldwin,Sanders,Sutton,Cook,Giants,2900,54,172
Mahommes,Gurley,Lindsay,Allen,Godwin,Sutton,Cook,Giants,2600,53,171
Mahommes,Gurley,Lindsay,Baldwin,Sanders,Godwin,Cook,Giants,2900,54,170
Mahommes,Gurley,Peterson,Adams,Sanders,Sutton,Cook,Giants,2600,53,169
Mahommes,Gurley,Peterson,Allen,Baldwin,Sutton,Cook,Giants,2800,52,165
Mahommes,Gurley,Peterson,Theilen,Baldwin,Godwin,Cook,Giants,2800,52,164
Mahommes,Gurley,Wilson Jr.,Hopkins,Sanders,Sutton,Cook,Giants,2800,50,164
Mahommes,Gurley,Wilson Jr.,Brown,Sanders,Godwin,Cook,Giants,2600,50,167
Mahommes,Gurley,Wilson Jr.,Adams,Baldwin,Sutton,Cook,Giants,2800,51,164
Mahommes,Gurley,Wilson Jr.,Allen,Theilen,Godwin,Cook,Giants,2600,49,165
Mahommes,Gurley,Wilson Jr.,Allen,Baldwin,Sanders,Cook,Giants,2900,50,165
Mahommes,Gurley,Samuels,Hopkins,Sanders,Sutton,Cook,Giants,2900,50,163
Mahommes,Gurley,Samuels,Brown,Sanders,Godwin,Cook,Giants,2700,50,166
Mahommes,Gurley,Samuels,Adams,Baldwin,Sutton,Cook,Giants,2900,51,163
Mahommes,Gurley,Samuels,Allen,Theilen,Godwin,Cook,Giants,2700,49,164
Mahommes,McCaffrey,Elliot,Sanders,Godwin,Sutton,Cook,Giants,2600,54,173
Mahommes,McCaffrey,Chubb,Theilen,Godwin,Sutton,Cook,Giants,2900,53,172
Mahommes,McCaffrey,Chubb,Baldwin,Sanders,Godwin,Cook,Giants,2800,54,174
Mahommes,McCaffrey,Lindsay,Allen,Godwin,Sutton,Cook,Giants,2900,53,171
Mahommes,McCaffrey,Lindsay,Theilen,Sanders,Sutton,Cook,Giants,2800,54,170
Mahommes,McCaffrey,Peterson,Hopkins,Godwin,Sutton,Cook,Giants,2600,52,166
Mahommes,McCaffrey,Peterson,Brown,Godwin,Sutton,Cook,Giants,2800,52,167
Mahommes,McCaffrey,Peterson,Adams,Sanders,Sutton,Cook,Giants,2900,53,169
Mahommes,McCaffrey,Peterson,Allen,Baldwin,Godwin,Cook,Giants,2700,52,167
Mahommes,McCaffrey,Peterson,Theilen,Baldwin,Sanders,Cook,Giants,2600,53,166
Mahommes,McCaffrey,Wilson Jr.,Hopkins,Sanders,Godwin,Cook,Giants,2700,50,166
Mahommes,McCaffrey,Wilson Jr.,Brown,Sanders,Godwin,Cook,Giants,2900,50,167
Mahommes,McCaffrey,Wilson Jr.,Adams,Baldwin,Godwin,Cook,Giants,2700,51,166
Mahommes,McCaffrey,Wilson Jr.,Allen,Theilen,Godwin,Cook,Giants,2900,49,165
Mahommes,McCaffrey,Samuels,Hopkins,Sanders,Godwin,Cook,Giants,2800,50,165
Mahommes,McCaffrey,Samuels,Brown,Baldwin,Sutton,Cook,Giants,2600,51,163
Mahommes,McCaffrey,Samuels,Adams,Baldwin,Godwin,Cook,Giants,2800,51,165
Mahommes,Elliot,Chubb,Allen,Sanders,Sutton,Cook,Giants,2700,54,176
Mahommes,Elliot,Chubb,Theilen,Sanders,Godwin,Cook,Giants,2700,54,175
Mahommes,Elliot,Lindsay,Adams,Godwin,Sutton,Cook,Giants,2600,55,173
Mahommes,Elliot,Lindsay,Allen,Sanders,Godwin,Cook,Giants,2700,54,174
Mahommes,Elliot,Lindsay,Theilen,Baldwin,Sutton,Cook,Giants,2700,55,168
Mahommes,Elliot,Peterson,Hopkins,Sanders,Sutton,Cook,Giants,2800,53,167
Mahommes,Elliot,Peterson,Brown,Sanders,Godwin,Cook,Giants,2600,53,170
Mahommes,Elliot,Peterson,Adams,Baldwin,Sutton,Cook,Giants,2800,54,167
Mahommes,Elliot,Peterson,Allen,Theilen,Godwin,Cook,Giants,2600,52,168
Mahommes,Elliot,Peterson,Allen,Baldwin,Sanders,Cook,Giants,2900,53,168
Mahommes,Elliot,Wilson Jr.,Hopkins,Baldwin,Godwin,Cook,Giants,2600,51,164
Mahommes,Elliot,Wilson Jr.,Brown,Baldwin,Godwin,Cook,Giants,2800,51,165
Mahommes,Elliot,Wilson Jr.,Adams,Allen,Sutton,Cook,Giants,2600,51,168
Mahommes,Elliot,Wilson Jr.,Adams,Theilen,Godwin,Cook,Giants,2600,51,167
Mahommes,Elliot,Wilson Jr.,Adams,Baldwin,Sanders,Cook,Giants,2900,52,167
Mahommes,Elliot,Samuels,Hopkins,Baldwin,Godwin,Cook,Giants,2700,51,163
Mahommes,Elliot,Samuels,Brown,Baldwin,Godwin,Cook,Giants,2900,51,164
Mahommes,Elliot,Samuels,Adams,Allen,Sutton,Cook,Giants,2700,51,167
Mahommes,Elliot,Samuels,Adams,Theilen,Godwin,Cook,Giants,2700,51,166
Mahommes,Kamara,Chubb,Adams,Godwin,Sutton,Cook,Giants,2700,55,177
Mahommes,Kamara,Chubb,Allen,Sanders,Godwin,Cook,Giants,2800,54,178
Mahommes,Kamara,Chubb,Theilen,Baldwin,Sutton,Cook,Giants,2800,55,172
Mahommes,Kamara,Lindsay,Adams,Sanders,Sutton,Cook,Giants,2600,56,175
Mahommes,Kamara,Lindsay,Allen,Baldwin,Sutton,Cook,Giants,2800,55,171
Mahommes,Kamara,Lindsay,Theilen,Baldwin,Godwin,Cook,Giants,2800,55,170
Mahommes,Kamara,Peterson,Hopkins,Sanders,Godwin,Cook,Giants,2900,53,169
Mahommes,Kamara,Peterson,Brown,Baldwin,Sutton,Cook,Giants,2700,54,167
Mahommes,Kamara,Peterson,Adams,Baldwin,Godwin,Cook,Giants,2900,54,169
Mahommes,Kamara,Peterson,Allen,Theilen,Sanders,Cook,Giants,2600,53,170
Mahommes,Kamara,Wilson Jr.,Hopkins,Theilen,Sutton,Cook,Giants,2700,51,164
Mahommes,Kamara,Wilson Jr.,Hopkins,Baldwin,Sanders,Cook,Giants,2600,52,166
Mahommes,Kamara,Wilson Jr.,Brown,Theilen,Sutton,Cook,Giants,2900,51,165
Mahommes,Kamara,Wilson Jr.,Brown,Baldwin,Sanders,Cook,Giants,2800,52,167
Mahommes,Kamara,Wilson Jr.,Adams,Allen,Godwin,Cook,Giants,2700,51,170
Mahommes,Kamara,Wilson Jr.,Adams,Theilen,Sanders,Cook,Giants,2600,52,169
Mahommes,Kamara,Wilson Jr.,Allen,Theilen,Baldwin,Cook,Giants,2800,51,165
Mahommes,Kamara,Samuels,Hopkins,Theilen,Sutton,Cook,Giants,2800,51,163
Mahommes,Kamara,Samuels,Hopkins,Baldwin,Sanders,Cook,Giants,2700,52,165
Mahommes,Kamara,Samuels,Brown,Allen,Sutton,Cook,Giants,2600,51,167
Mahommes,Kamara,Samuels,Brown,Theilen,Godwin,Cook,Giants,2600,51,166
Mahommes,Kamara,Samuels,Brown,Baldwin,Sanders,Cook,Giants,2900,52,166
Mahommes,Kamara,Samuels,Adams,Allen,Godwin,Cook,Giants,2800,51,169
Mahommes,Kamara,Samuels,Adams,Theilen,Sanders,Cook,Giants,2700,52,168
Mahommes,Kamara,Samuels,Allen,Theilen,Baldwin,Cook,Giants,2900,51,164
Mahommes,Chubb,Lindsay,Hopkins,Sanders,Godwin,Cook,Giants,2800,54,174
Mahommes,Chubb,Lindsay,Brown,Baldwin,Sutton,Cook,Giants,2600,55,172
Mahommes,Chubb,Lindsay,Adams,Baldwin,Godwin,Cook,Giants,2800,55,174
Mahommes,Chubb,Peterson,Hopkins,Allen,Sutton,Cook,Giants,2700,52,169
Mahommes,Chubb,Peterson,Hopkins,Theilen,Godwin,Cook,Giants,2700,52,168
Mahommes,Chubb,Peterson,Brown,Allen,Sutton,Cook,Giants,2900,52,170
Mahommes,Chubb,Peterson,Brown,Theilen,Godwin,Cook,Giants,2900,52,169
Mahommes,Chubb,Peterson,Adams,Allen,Sanders,Cook,Giants,2600,53,174
Mahommes,Chubb,Wilson Jr.,Hopkins,Adams,Sutton,Cook,Giants,2700,51,168
Mahommes,Chubb,Wilson Jr.,Hopkins,Allen,Sanders,Cook,Giants,2800,50,169
Mahommes,Chubb,Wilson Jr.,Brown,Adams,Sutton,Cook,Giants,2900,51,169
Mahommes,Chubb,Wilson Jr.,Brown,Theilen,Baldwin,Cook,Giants,2600,51,166
Mahommes,Chubb,Wilson Jr.,Adams,Allen,Baldwin,Cook,Giants,2800,51,169
Mahommes,Chubb,Samuels,Hopkins,Adams,Sutton,Cook,Giants,2800,51,167
Mahommes,Chubb,Samuels,Hopkins,Allen,Sanders,Cook,Giants,2900,50,168
Mahommes,Chubb,Samuels,Brown,Adams,Godwin,Cook,Giants,2600,51,170
Mahommes,Chubb,Samuels,Brown,Theilen,Baldwin,Cook,Giants,2700,51,165
Mahommes,Chubb,Samuels,Adams,Allen,Baldwin,Cook,Giants,2900,51,168
Mahommes,Lindsay,Peterson,Hopkins,Allen,Godwin,Cook,Giants,2700,52,167
Mahommes,Lindsay,Peterson,Hopkins,Theilen,Sanders,Cook,Giants,2600,53,166
Mahommes,Lindsay,Peterson,Brown,Allen,Godwin,Cook,Giants,2900,52,168
Mahommes,Lindsay,Peterson,Brown,Theilen,Sanders,Cook,Giants,2800,53,167
Mahommes,Lindsay,Peterson,Adams,Theilen,Baldwin,Cook,Giants,2600,54,166
Mahommes,Lindsay,Wilson Jr.,Hopkins,Adams,Godwin,Cook,Giants,2700,51,166
Mahommes,Lindsay,Wilson Jr.,Hopkins,Theilen,Baldwin,Cook,Giants,2800,51,161
Mahommes,Lindsay,Wilson Jr.,Brown,Adams,Godwin,Cook,Giants,2900,51,167
Mahommes,Lindsay,Wilson Jr.,Brown,Allen,Baldwin,Cook,Giants,2600,51,165
Mahommes,Lindsay,Samuels,Hopkins,Brown,Sutton,Cook,Giants,2600,51,163
Mahommes,Lindsay,Samuels,Hopkins,Adams,Godwin,Cook,Giants,2800,51,165
Mahommes,Lindsay,Samuels,Hopkins,Theilen,Baldwin,Cook,Giants,2900,51,160
Mahommes,Lindsay,Samuels,Brown,Allen,Baldwin,Cook,Giants,2700,51,164
Mahommes,Peterson,Wilson Jr.,Hopkins,Adams,Baldwin,Cook,Giants,2900,50,160
Mahommes,Wilson Jr.,Samuels,Hopkins,Brown,Theilen,Cook,Giants,2600,47,157
Mahommes,Wilson Jr.,Samuels,Hopkins,Adams,Allen,Cook,Giants,2800,47,160
Brees,Gurley,Chubb,Theilen,Godwin,Sutton,Cook,Giants,2800,53,167
Brees,Gurley,Chubb,Baldwin,Sanders,Godwin,Cook,Giants,2700,54,169
Brees,Gurley,Lindsay,Allen,Godwin,Sutton,Cook,Giants,2800,53,166
Brees,Gurley,Lindsay,Theilen,Sanders,Sutton,Cook,Giants,2700,54,165
Brees,Gurley,Peterson,Brown,Godwin,Sutton,Cook,Giants,2700,52,162
Brees,Gurley,Peterson,Adams,Sanders,Sutton,Cook,Giants,2800,53,164
Brees,Gurley,Peterson,Allen,Baldwin,Godwin,Cook,Giants,2600,52,162
Brees,Gurley,Wilson Jr.,Hopkins,Sanders,Godwin,Cook,Giants,2600,50,161
Brees,Gurley,Wilson Jr.,Brown,Sanders,Godwin,Cook,Giants,2800,50,162
Brees,Gurley,Wilson Jr.,Adams,Baldwin,Godwin,Cook,Giants,2600,51,161
Brees,Gurley,Wilson Jr.,Allen,Theilen,Godwin,Cook,Giants,2800,49,160
Brees,Gurley,Samuels,Hopkins,Sanders,Godwin,Cook,Giants,2700,50,160
Brees,Gurley,Samuels,Brown,Sanders,Godwin,Cook,Giants,2900,50,161
Brees,Gurley,Samuels,Adams,Baldwin,Godwin,Cook,Giants,2700,51,160
Brees,Gurley,Samuels,Allen,Theilen,Godwin,Cook,Giants,2900,49,159
Brees,McCaffrey,Elliot,Sanders,Godwin,Sutton,Cook,Giants,2800,54,168
Brees,McCaffrey,Chubb,Allen,Godwin,Sutton,Cook,Giants,2700,53,170
Brees,McCaffrey,Chubb,Theilen,Sanders,Sutton,Cook,Giants,2600,54,169
Brees,McCaffrey,Lindsay,Allen,Sanders,Sutton,Cook,Giants,2600,54,168
Brees,McCaffrey,Lindsay,Theilen,Sanders,Godwin,Cook,Giants,2600,54,167
Brees,McCaffrey,Peterson,Hopkins,Godwin,Sutton,Cook,Giants,2800,52,161
Brees,McCaffrey,Peterson,Adams,Sanders,Godwin,Cook,Giants,2700,53,166
Brees,McCaffrey,Peterson,Allen,Baldwin,Godwin,Cook,Giants,2900,52,162
Brees,McCaffrey,Peterson,Theilen,Baldwin,Sanders,Cook,Giants,2800,53,161
Brees,McCaffrey,Wilson Jr.,Hopkins,Sanders,Godwin,Cook,Giants,2900,50,161
Brees,McCaffrey,Wilson Jr.,Brown,Baldwin,Sutton,Cook,Giants,2700,51,159
Brees,McCaffrey,Wilson Jr.,Adams,Baldwin,Godwin,Cook,Giants,2900,51,161
Brees,McCaffrey,Wilson Jr.,Allen,Theilen,Sanders,Cook,Giants,2600,50,162
Brees,McCaffrey,Samuels,Hopkins,Baldwin,Sutton,Cook,Giants,2600,51,157
Brees,McCaffrey,Samuels,Brown,Baldwin,Sutton,Cook,Giants,2800,51,158
Brees,McCaffrey,Samuels,Adams,Theilen,Sutton,Cook,Giants,2600,51,160
Brees,McCaffrey,Samuels,Allen,Theilen,Sanders,Cook,Giants,2700,50,161
Brees,Elliot,Kamara,Baldwin,Sanders,Sutton,Cook,Giants,2700,56,168
Brees,Elliot,Chubb,Allen,Sanders,Sutton,Cook,Giants,2900,54,171
Brees,Elliot,Chubb,Theilen,Sanders,Godwin,Cook,Giants,2900,54,170
Brees,Elliot,Lindsay,Adams,Godwin,Sutton,Cook,Giants,2800,55,168
Brees,Elliot,Lindsay,Allen,Sanders,Godwin,Cook,Giants,2900,54,169
Brees,Elliot,Lindsay,Theilen,Baldwin,Sutton,Cook,Giants,2900,55,163
Brees,Elliot,Peterson,Hopkins,Sanders,Godwin,Cook,Giants,2600,53,164
Brees,Elliot,Peterson,Brown,Sanders,Godwin,Cook,Giants,2800,53,165
Brees,Elliot,Peterson,Adams,Baldwin,Godwin,Cook,Giants,2600,54,164
Brees,Elliot,Peterson,Allen,Theilen,Godwin,Cook,Giants,2800,52,163
Brees,Elliot,Wilson Jr.,Hopkins,Baldwin,Godwin,Cook,Giants,2800,51,159
Brees,Elliot,Wilson Jr.,Brown,Theilen,Sutton,Cook,Giants,2600,51,160
Brees,Elliot,Wilson Jr.,Adams,Allen,Sutton,Cook,Giants,2800,51,163
Brees,Elliot,Wilson Jr.,Adams,Theilen,Godwin,Cook,Giants,2800,51,162
Brees,Elliot,Samuels,Hopkins,Baldwin,Godwin,Cook,Giants,2900,51,158
Brees,Elliot,Samuels,Brown,Theilen,Sutton,Cook,Giants,2700,51,159
Brees,Elliot,Samuels,Brown,Baldwin,Sanders,Cook,Giants,2600,52,161
Brees,Elliot,Samuels,Adams,Allen,Sutton,Cook,Giants,2900,51,162
Brees,Elliot,Samuels,Adams,Theilen,Godwin,Cook,Giants,2900,51,161
Brees,Elliot,Samuels,Allen,Theilen,Baldwin,Cook,Giants,2600,51,159
Brees,Kamara,Chubb,Adams,Godwin,Sutton,Cook,Giants,2900,55,172
Brees,Kamara,Chubb,Allen,Baldwin,Sutton,Cook,Giants,2600,55,170
Brees,Kamara,Chubb,Theilen,Baldwin,Godwin,Cook,Giants,2600,55,169
Brees,Kamara,Lindsay,Brown,Godwin,Sutton,Cook,Giants,2700,55,168
Brees,Kamara,Lindsay,Adams,Sanders,Sutton,Cook,Giants,2800,56,170
Brees,Kamara,Lindsay,Allen,Baldwin,Godwin,Cook,Giants,2600,55,168
Brees,Kamara,Peterson,Hopkins,Baldwin,Sutton,Cook,Giants,2700,54,161
Brees,Kamara,Peterson,Brown,Baldwin,Sutton,Cook,Giants,2900,54,162
Brees,Kamara,Peterson,Adams,Theilen,Sutton,Cook,Giants,2700,54,164
Brees,Kamara,Peterson,Adams,Baldwin,Sanders,Cook,Giants,2600,55,166
Brees,Kamara,Peterson,Allen,Theilen,Sanders,Cook,Giants,2800,53,165
Brees,Kamara,Wilson Jr.,Hopkins,Theilen,Sutton,Cook,Giants,2900,51,159
Brees,Kamara,Wilson Jr.,Hopkins,Baldwin,Sanders,Cook,Giants,2800,52,161
Brees,Kamara,Wilson Jr.,Brown,Allen,Sutton,Cook,Giants,2700,51,163
Brees,Kamara,Wilson Jr.,Brown,Theilen,Godwin,Cook,Giants,2700,51,162
Brees,Kamara,Wilson Jr.,Adams,Allen,Godwin,Cook,Giants,2900,51,165
Brees,Kamara,Wilson Jr.,Adams,Theilen,Sanders,Cook,Giants,2800,52,164
Brees,Kamara,Samuels,Hopkins,Allen,Sutton,Cook,Giants,2600,51,161
Brees,Kamara,Samuels,Hopkins,Theilen,Godwin,Cook,Giants,2600,51,160
Brees,Kamara,Samuels,Hopkins,Baldwin,Sanders,Cook,Giants,2900,52,160
Brees,Kamara,Samuels,Brown,Allen,Sutton,Cook,Giants,2800,51,162
Brees,Kamara,Samuels,Brown,Theilen,Godwin,Cook,Giants,2800,51,161
Brees,Kamara,Samuels,Adams,Theilen,Sanders,Cook,Giants,2900,52,163
Brees,Chubb,Lindsay,Hopkins,Baldwin,Sutton,Cook,Giants,2600,55,166
Brees,Chubb,Lindsay,Brown,Baldwin,Sutton,Cook,Giants,2800,55,167
Brees,Chubb,Lindsay,Adams,Theilen,Sutton,Cook,Giants,2600,55,169
Brees,Chubb,Lindsay,Allen,Theilen,Sanders,Cook,Giants,2700,54,170
Brees,Chubb,Peterson,Hopkins,Allen,Sutton,Cook,Giants,2900,52,164
Brees,Chubb,Peterson,Hopkins,Theilen,Godwin,Cook,Giants,2900,52,163
Brees,Chubb,Peterson,Brown,Allen,Godwin,Cook,Giants,2700,52,167
Brees,Chubb,Peterson,Brown,Theilen,Sanders,Cook,Giants,2600,53,166
Brees,Chubb,Peterson,Adams,Allen,Sanders,Cook,Giants,2800,53,169
Brees,Chubb,Wilson Jr.,Hopkins,Adams,Sutton,Cook,Giants,2900,51,163
Brees,Chubb,Wilson Jr.,Hopkins,Theilen,Baldwin,Cook,Giants,2600,51,160
Brees,Chubb,Wilson Jr.,Brown,Adams,Godwin,Cook,Giants,2700,51,166
Brees,Chubb,Wilson Jr.,Brown,Theilen,Baldwin,Cook,Giants,2800,51,161
Brees,Chubb,Samuels,Hopkins,Adams,Godwin,Cook,Giants,2600,51,164
Brees,Chubb,Samuels,Hopkins,Theilen,Baldwin,Cook,Giants,2700,51,159
Brees,Chubb,Samuels,Brown,Adams,Godwin,Cook,Giants,2800,51,165
Brees,Chubb,Samuels,Brown,Theilen,Baldwin,Cook,Giants,2900,51,160
Brees,Lindsay,Peterson,Hopkins,Allen,Godwin,Cook,Giants,2900,52,162
Brees,Lindsay,Peterson,Hopkins,Theilen,Sanders,Cook,Giants,2800,53,161
Brees,Lindsay,Peterson,Brown,Allen,Sanders,Cook,Giants,2600,53,165
Brees,Lindsay,Peterson,Adams,Theilen,Baldwin,Cook,Giants,2800,54,161
Brees,Lindsay,Wilson Jr.,Hopkins,Brown,Sutton,Cook,Giants,2700,51,159
Brees,Lindsay,Wilson Jr.,Hopkins,Adams,Godwin,Cook,Giants,2900,51,161
Brees,Lindsay,Wilson Jr.,Hopkins,Allen,Baldwin,Cook,Giants,2600,51,159
Brees,Lindsay,Wilson Jr.,Brown,Adams,Sanders,Cook,Giants,2600,52,164
Brees,Lindsay,Wilson Jr.,Brown,Allen,Baldwin,Cook,Giants,2800,51,160
Brees,Lindsay,Wilson Jr.,Adams,Allen,Theilen,Cook,Giants,2600,51,162
Brees,Lindsay,Samuels,Hopkins,Brown,Sutton,Cook,Giants,2800,51,158
Brees,Lindsay,Samuels,Hopkins,Allen,Baldwin,Cook,Giants,2700,51,158
Brees,Lindsay,Samuels,Brown,Adams,Sanders,Cook,Giants,2700,52,163
Brees,Lindsay,Samuels,Brown,Allen,Baldwin,Cook,Giants,2900,51,159
Brees,Lindsay,Samuels,Adams,Allen,Theilen,Cook,Giants,2700,51,161
Brees,Peterson,Samuels,Hopkins,Brown,Baldwin,Cook,Giants,2600,50,154
Brees,Peterson,Samuels,Brown,Adams,Theilen,Cook,Giants,2600,50,157
Brees,Wilson Jr.,Samuels,Hopkins,Brown,Theilen,Cook,Giants,2800,47,152
Brady,Gurley,McCaffrey,Sanders,Godwin,Sutton,Cook,Giants,2600,51,166
Brady,Gurley,Chubb,Allen,Sanders,Sutton,Cook,Giants,2700,51,169
Brady,Gurley,Chubb,Theilen,Sanders,Godwin,Cook,Giants,2700,51,168
Brady,Gurley,Lindsay,Adams,Godwin,Sutton,Cook,Giants,2600,52,166
Brady,Gurley,Lindsay,Allen,Sanders,Godwin,Cook,Giants,2700,51,167
Brady,Gurley,Lindsay,Theilen,Baldwin,Sutton,Cook,Giants,2700,52,161
Brady,Gurley,Peterson,Hopkins,Sanders,Sutton,Cook,Giants,2800,50,160
Brady,Gurley,Peterson,Brown,Sanders,Godwin,Cook,Giants,2600,50,163
Brady,Gurley,Peterson,Adams,Baldwin,Sutton,Cook,Giants,2800,51,160
Brady,Gurley,Peterson,Allen,Theilen,Godwin,Cook,Giants,2600,49,161
Brady,Gurley,Peterson,Allen,Baldwin,Sanders,Cook,Giants,2900,50,161
Brady,Gurley,Wilson Jr.,Hopkins,Baldwin,Godwin,Cook,Giants,2600,48,157
Brady,Gurley,Wilson Jr.,Brown,Baldwin,Godwin,Cook,Giants,2800,48,158
Brady,Gurley,Wilson Jr.,Adams,Allen,Sutton,Cook,Giants,2600,48,161
Brady,Gurley,Wilson Jr.,Adams,Theilen,Godwin,Cook,Giants,2600,48,160
Brady,Gurley,Wilson Jr.,Adams,Baldwin,Sanders,Cook,Giants,2900,49,160
Brady,Gurley,Samuels,Hopkins,Baldwin,Godwin,Cook,Giants,2700,48,156
Brady,Gurley,Samuels,Brown,Baldwin,Godwin,Cook,Giants,2900,48,157
Brady,Gurley,Samuels,Adams,Allen,Sutton,Cook,Giants,2700,48,160
Brady,Gurley,Samuels,Adams,Theilen,Godwin,Cook,Giants,2700,48,159
Brady,McCaffrey,Elliot,Baldwin,Godwin,Sutton,Cook,Giants,2800,52,164
Brady,McCaffrey,Kamara,Baldwin,Sanders,Sutton,Cook,Giants,2800,53,166
Brady,McCaffrey,Chubb,Allen,Sanders,Godwin,Cook,Giants,2600,51,171
Brady,McCaffrey,Chubb,Theilen,Baldwin,Sutton,Cook,Giants,2600,52,165
Brady,McCaffrey,Lindsay,Adams,Godwin,Sutton,Cook,Giants,2900,52,166
Brady,McCaffrey,Lindsay,Allen,Baldwin,Sutton,Cook,Giants,2600,52,164
Brady,McCaffrey,Lindsay,Theilen,Baldwin,Godwin,Cook,Giants,2600,52,163
Brady,McCaffrey,Peterson,Hopkins,Sanders,Godwin,Cook,Giants,2700,50,162
Brady,McCaffrey,Peterson,Brown,Sanders,Godwin,Cook,Giants,2900,50,163
Brady,McCaffrey,Peterson,Adams,Baldwin,Godwin,Cook,Giants,2700,51,162
Brady,McCaffrey,Peterson,Allen,Theilen,Godwin,Cook,Giants,2900,49,161
Brady,McCaffrey,Wilson Jr.,Hopkins,Baldwin,Godwin,Cook,Giants,2900,48,157
Brady,McCaffrey,Wilson Jr.,Brown,Theilen,Sutton,Cook,Giants,2700,48,158
Brady,McCaffrey,Wilson Jr.,Brown,Baldwin,Sanders,Cook,Giants,2600,49,160
Brady,McCaffrey,Wilson Jr.,Adams,Allen,Sutton,Cook,Giants,2900,48,161
Brady,McCaffrey,Wilson Jr.,Adams,Theilen,Godwin,Cook,Giants,2900,48,160
Brady,McCaffrey,Wilson Jr.,Allen,Theilen,Baldwin,Cook,Giants,2600,48,158
